REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Brunei Darussalam,,,,,,,,,,,,,,,64932.08408393568,62303.46789360594,72760.0835955631,77308.86278504263,80082.6791351614,96517.13329289068,84483.38935416807,63568.33221425706,63000.67395158134,61220.70779174691,57811.7718396773,54270.0843329089,49618.46453103363,49057.08451858383,46889.49138688876,44296.33886632862,44179.8276912649,44201.13938971951,41672.3707444004,40342.05024183475,39721.43425310391,39274.49776458213,38331.65745076394,39820.21065776145,36331.18118844315,37045.93420905512,37509.59832676645,37269.30975065941,37976.26266248603,38595.16869010582,37948.6589495693,37312.27779671119,38229.35649685339,36174.51636764342,34126.69408663154,32855.60202951326,33121.31767322826,33754.3639675001,33544.53888039797,32381.07383052773,31148.72961625802,30625.128732694,29492.41453837719,29524.65904504999,29200.19512417587,29996.24058491893,30015.95872995847,29256.18328592529,28549.17552754703,28725.11565731402
Bulgaria,,,,,,,,,,,,,,,,,,,,,3431.521329148594,3587.694814102525,3660.607326436872,3776.740858272745,3895.889757056666,4000.492581372868,4169.923094113737,4415.890698750845,4893.694084039813,4788.396923294632,4431.028917628015,4097.192148245665,3840.246417580884,3813.702113695374,3896.244313600773,4025.645864123414,4257.095117126496,3678.516624228007,3843.462184068758,3540.556116804253,3721.303481822231,3941.27569674232,4264.271770800317,4523.286270757613,4854.273415379338,5236.086384115431,5634.911189646219,6054.232464985628,6470.589715445263,6294.433431492193,6434.552479667183,6611.303866826362,6699.50303013555,6700.535996706343,6802.710364656322,7078.860322989693,7344.443541211725,7601.438453733891,7851.725989081676,8206.781294466266,7990.69254981114,8682.882238264665,9352.32652776208,9819.573529492653
Burkina Faso,244.1672578733652,250.3940910126673,261.8809169031974,254.7311830160349,256.5689115495613,262.0013169677841,259.1302852380019,277.3131891714045,280.9603150150461,281.7376383343396,277.1841058137146,276.290476527029,277.846496112942,274.1525064218179,291.3031455029612,294.050755641012,312.3859890606914,306.319820987094,312.5463784412259,315.7169683744203,309.8052836459975,314.2865825599592,334.9604650152702,326.7302735133192,311.7883341852744,328.7151646304813,344.9939123066412,334.8889969592117,344.9044642012026,343.0898202607519,332.1532766609349,353.2067207573781,345.4018168233488,348.5812110326885,344.3711840695032,354.8411885028614,383.9735830311469,397.8389552573729,415.2735134702415,433.1047275972343,428.3097965661981,442.9141228700485,448.1288563170914,468.2630477901242,474.086412333459,499.1927975712173,514.1131317570615,519.2610121843395,533.4712999382883,533.470084831931,561.8472213024888,581.6036587374068,600.731343697818,616.7413311640822,624.5768851876654,630.124750752312,648.4204801760125,669.2763103283327,694.4928131263506,717.021595096634,713.8421779223995,745.4725634351441,739.3630211914509,744.1657606399378
Burundi,288.8789817943248,242.9415465208806,258.32430129828,263.4003664248699,272.0627358303872,275.1379179317109,280.9791596901995,311.7987638023163,303.5408042648708,292.6857457184819,347.4744959739986,348.446416961289,326.146546923774,349.1107506864916,338.0016558058093,332.021353354811,350.4530088924098,380.747850621793,366.4269114778417,363.3826112212616,351.9004198607178,378.9436638624661,365.7101921228939,369.2688541375226,360.98937587784,394.9021048492671,400.1560152992778,412.6540462944035,423.9198106049349,421.287694857326,427.0300315612283,439.1862320934608,431.9188618358518,417.9192975741385,399.3096315263237,346.3213024133847,318.3956825636481,313.3571427192027,322.0309618862792,311.2306221269116,302.2191637998243,300.7998827590473,305.4383585397001,292.3185950900445,295.2351195116153,287.0306889801745,291.8663995495754,290.9791161708073,292.7937649730437,288.9419178266141,289.8569506143924,290.9480321425042,293.2326205472488,296.8169005734267,299.0774793577322,280.9668313119229,274.513363399011,269.4768896065596,265.6723943358171,261.7501802384266,255.0782184335653,255.9179507307965,253.6916415915899,253.5307234390419
Cabo Verde,,,,,,,,,,,,,,,,,,,,,581.755065828323,622.1758437894325,630.3732151658364,680.3092707610659,696.0472556837614,745.6202290801426,756.2601004140305,777.8309573559517,813.0374584673192,846.5740360920572,835.120723175504,826.681399309547,896.5193595585408,953.8610111157288,1113.938064764674,1248.281043507587,1365.498206036227,1492.018474225071,1652.111172205931,1809.805826241372,2037.317209127139,2051.217338881015,2127.708722965024,2186.895004227646,2379.796362241347,2514.167792553269,2683.839438568925,3056.971028511544,3238.441592874976,3159.586986939774,3194.616677342327,3309.201216438979,3341.742105483601,3361.093877022051,3383.842280979095,3415.062667309312,3560.140072953397,3719.713060479148,3853.679400352415,4115.90283469406,3255.936289840575,3471.655342178596,3997.767632506533,4195.754339161886
Cambodia,,,,,,,,,,,,,,,,775.6130131034697,832.0463700210474,768.3490093685114,835.7090438302174,746.0857241347203,688.7622159984886,678.0112509629872,659.0622425991259,663.8855390727036,671.7302487533689,679.9895510819341,678.6700940903885,790.5537069717794,852.2239752848376,849.2790497480961,824.0516558254875,850.6102211729456,862.4780308880845,845.3820042923621,513.9671479683507,520.9268831862591,511.6703495967773,496.7705513112036,499.016649050995,552.9014922325152,598.5619152521472,632.8335739808495,662.1883412834542,719.3334942405086,775.8471390309785,866.3402901232085,947.0652200506912,1030.231176207916,1090.574758061467,1117.258341945143,1155.852368566987,1221.388398524541,1295.252714778931,1376.295575959256,1464.531158669268,1547.320104443935,1645.466715781259,1753.93530504662,1884.28374817086,2008.32094006706,1908.634275183356,1938.764367417284,2010.76673658328,2083.593018499477
Cameroon,935.6999548120106,932.2800269399416,942.759289850998,956.8917286613972,969.2290476655226,966.9505940497912,988.594437772544,860.0868992462504,892.4911041444778,912.7541084547707,916.7106257791954,923.6047606077026,922.8805020538638,945.9327074377316,1018.797264188006,1102.176367160936,1014.076671540379,1124.037767317986,1334.487504573758,1375.918174329861,1305.683661843206,1475.989501745465,1549.612724380477,1622.468293043712,1695.950610013274,1778.880902774915,1842.964317456694,1749.424665707507,1565.134752869936,1492.281760787808,1360.477652960111,1271.046586083878,1196.850819188951,1070.982753776357,1060.873265529087,1062.016073499869,1077.38925202961,1096.697577350071,1118.508199630785,1138.362985465651,1151.276893029467,1169.926704649843,1189.967078970265,1221.094461414539,1271.743268741671,1264.74345218659,1277.329907123417,1295.730674712867,1295.02211276052,1290.899613511486,1290.901374575901,1297.306496269402,1319.669616340536,1347.213063670599,1381.819384549067,1415.000097105685,1435.618307278388,1444.906829165733,1461.019699993169,1470.317852761872,1434.519137234091,1443.576002376632,1458.661804316926,1466.768858193559
Canada,15432.47178325006,15605.52322317179,16455.75351577883,17007.69074028299,17800.86412578162,18585.8814554728,19476.02704045057,19715.09361788111,20371.14406097753,21114.28704966799,21428.90915623014,21642.54077858976,22573.56628456114,23799.69553350271,24257.81679987973,24275.81275218321,25369.46342760642,25960.63921905267,26663.7707119666,27384.67792698699,27622.37338278226,28215.53085469842,26999.07907151159,27418.49160033192,28762.97219681643,29851.64328280497,30183.40878495976,31001.12984242641,31951.55048140062,32116.92333569708,31700.54626978919,30654.3331377446,30563.37881842327,31032.75460131391,32074.15624304727,32595.45151816923,32801.30185491548,33867.00791317428,34894.61342802523,36391.53532589573,37906.86011532932,38200.45611313585,38921.66729551781,39270.02345440729,40108.758738975,41006.22293199901,41663.51230543771,42106.8724267286,42067.56869986234,40376.41536770367,41164.33990626593,42043.64196070161,42320.64312821917,42851.17053302353,43643.23564748477,43594.19410453943,43551.34260182594,44339.38866927513,44907.3436837248,45100.29149032618,42366.12851925274,44359.61672667134,45227.14473542037,44468.74750235393
Caribbean small states,4421.60518779584,4645.979147753819,4852.544383686857,4765.566035712619,5057.068132710593,5478.774458189074,5818.520976742501,6205.043853104402,6478.872491937796,6817.932331452482,6785.631259958875,6874.996542781182,6723.336882879467,6864.524933794602,6408.129579117973,6153.402366703548,6409.322440621401,6721.406782957054,7153.016207008889,7796.926617389945,7960.797152327425,7770.627078416447,7631.587852772358,7612.395050736518,8021.59769046572,8257.493639323056,8480.38803839371,8607.865390645411,8894.307907158614,9256.538431001123,9136.84388542464,8991.578318222066,8860.611808637232,8868.512424932145,9082.54885828767,9244.200516161782,9514.363123552854,9733.9304239813,9975.039868288686,10251.81707161896,10524.3609769422,10551.78760158486,10674.58062913468,10770.68245334308,10978.66872359802,11259.0236968162,11679.97399084867,11973.33806267651,11949.32798196086,11548.83349823193,11577.27557635343,11699.49239901004,11880.91121989394,11794.87107577167,11903.68405103407,11835.28721553029,11790.78499395852,11922.39182579019,12097.11687037393,12102.93131988269,10893.26465427938,11957.25742012566,14622.01527303251,16349.13607244574
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96066.62908323552,96202.73794154928,93115.31684163136,84001.42156576074,79483.09728136045,78233.01875518762,77074.38908725111,76038.87955403497,76104.62157274161,76379.2095108681,77031.86438736245,77717.1752058822,79305.76967299603,80714.57182229875,75199.64504178091,77285.7966767064,79587.38879137048,81411.64578130751
Central African Republic,575.8943914688064,593.1895583325248,560.3267681525748,545.5814086641119,545.8748921587018,539.8170402138221,531.90309134597,544.7470727687648,540.0934131292878,565.3083431967799,565.8121742005976,560.4646557222715,549.5987117241394,549.35454984184,573.0242090100116,564.2607624734463,586.1371575733573,602.1997010831413,603.119667759043,581.9822983974507,549.8510693994984,535.2718032043629,569.9098605877534,517.4005612368007,559.5760637367408,574.3248507218193,587.3483223523862,551.0394345861065,551.2093701528778,547.9736387808332,519.7867359619116,500.9911508909012,454.1489682394708,441.3849075083642,448.7844429598009,468.1505276206858,437.9250547617231,448.6346636395505,457.1488584164376,460.8279002160853,437.1689284148256,446.6586341920831,452.8087022170347,418.2405322898585,433.8252277702332,427.9680431552368,439.2943309027676,450.7627854018929,450.3136168860222,492.2153989148365,519.1414564084844,532.3829549385199,553.7295783149125,349.8211716889729,351.5615549116249,366.3228539381206,376.8582541203984,387.3579513174203,395.0200154559085,401.8258216143503,398.8342741221393,396.0206229319614,399.1068386451284,398.330979969132
Central Electricity Board (CEB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6748.566023385876,6029.791987647076,5750.780317149426,5766.452232105848,5980.263512329597,6330.901886230678,6629.259617727689,6791.22013741326,6982.168722891531,7126.322610336275,7449.968473117138,7730.115915157558,8056.447268558225,8406.095187155748,8924.757136349856,9388.478201667767,10037.60069565071,10713.09049520959,11177.64835529752,10795.07854910804,11001.03509973371,11423.69019543187,11547.54653612408,11648.69353377746,12054.56259014775,12568.29650592453,12953.26021177922,13652.43793763308,14371.08313817434,14969.68792119109,14504.8075525764,15667.07876660854,16362.52818453989,16485.88507684532
Chad,556.4109748844834,552.9279683836405,570.8887315182615,550.4377334223961,525.8153835582173,518.5395107358789,499.3015786070832,493.4368729643274,481.6105174758003,504.4763731641919,503.2832151787592,481.7000600898251,476.4829312870223,426.4013643831994,437.4136380752906,466.6561236777803,471.0635770031806,472.6546305435733,461.9356583663476,355.3188347380268,333.0859139149945,336.1498367718949,337.8661686451068,371.9495473904032,374.603793045139,451.6635046281422,420.4566625424628,396.2823206724378,442.4001050158751,448.5433477093382,418.0735771180171,437.4625327684565,452.8379550968188,372.8025112816001,401.2532698602367,388.7027822638287,380.0969657063965,387.9594179458156,400.8967556170704,384.4139405972043,368.0782618987032,397.356889219968,416.3398548091062,458.9230456249005,586.5372216817735,661.0087024272649,641.7843410072435,640.3379141799918,637.1939392619929,640.7607361577053,702.8351589604334,679.0187343732802,713.8136986235456,728.0443258027415,750.9849080832178,747.5884484555065,679.1678343539559,637.4409461955025,631.014596004206,630.8610500285937,601.3255559518459,574.1744867132899,570.2209025924332,567.1819121808588
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67622.46989883935,64727.43377563023,65010.95678821133,60866.08499875858,60784.84789148116,61897.06377661567,61852.07365345869,62438.47902042751,63397.75220933863,63864.37373196132,64598.96251020586,58640.73494547527,64272.11146538589,67513.58010379721,69822.9529944005
Chile,3283.956908289341,3385.027622458499,3449.945685315499,3578.53267614964,3598.497818292188,3564.007851501517,3891.591144460373,3960.188349091938,4030.961143711248,4118.041494803217,4123.05540025323,4437.479223346433,4321.001749430867,4037.934299045846,4069.016043896299,3488.583939469633,3566.576178165644,3879.225334467601,4115.453940977814,4396.16222456629,4677.649136192967,4910.279007367639,4306.211017943438,4030.317661108521,4133.29624941347,4233.993346067113,4393.055798597415,4603.283491277806,4861.849570398866,5257.125928197262,5342.556467935202,5664.52754709787,6196.346173892645,6502.653649301007,6727.668151175517,7222.163802059149,7605.289529908205,8058.942287758407,8287.450610720523,8161.451688516452,8465.353032391977,8632.014824186183,8810.690527295945,9130.7842622047,9642.3747864668,10104.42083871538,10611.61440118527,11051.34507186492,11356.0922102588,11116.4093443974,11649.28970863425,12252.84410719975,12882.83441794431,13182.73296169575,13285.9540361176,13433.92029853385,13505.09771049311,13473.34585325754,13763.00688408775,13630.59354316989,12679.02400366111,14053.87438263683,14272.2709917484,14226.51807491283
China,238.2170520302982,175.0236814581012,163.9070438165562,176.4004557756514,203.6878341985497,232.6072068280257,250.3049026898259,229.8762741009358,214.770065975622,244.3639643224023,283.5853563241242,295.3801709747559,299.1908881976638,315.1296634830053,315.8166640089024,337.344119019914,326.9494605157918,346.9391560115995,381.0993294796153,404.5966325338449,430.8554097841035,447.1197864374028,480.3113224128003,524.4093631881683,596.2011090562149,667.1285419132054,716.1053399858015,786.8648815805892,861.193486641784,883.7641551502952,905.0324571823122,975.4629155540453,1100.646115882613,1239.1293732409,1384.930157322829,1520.029469417187,1653.433788907594,1787.766977029054,1909.622328443991,2038.206474057502,2193.896866422153,2359.572385135228,2557.891612026267,2797.176659122828,3061.833172628745,3390.716159450435,3800.765795925909,4319.031397512473,4711.643449212628,5128.904127743809,5647.068727139538,6152.69687271855,6591.662494056444,7056.423091523488,7532.78530130172,8016.445594899985,8516.528742355724,9053.228724619365,9619.209475106769,10155.51088305422,10358.16999717918,11223.2553476968,11555.9302384568,12175.19611472484
Colombia,1961.229144172595,1998.423162061194,2042.635277047714,2046.307563636444,2108.008781379415,2119.994987365628,2167.356707714289,2194.443654719566,2262.174242811792,2338.107143984435,2421.225022707866,2504.497310557857,2634.720685510992,2748.145534260706,2841.381347723963,2843.731018421111,2914.011966283274,2968.662580527491,3148.23886798572,3244.08651685293,3300.51170195765,3298.73218883264,3253.880469171876,3228.35593102948,3260.284591827485,3289.712097154092,3410.159652816411,3520.162619872193,3588.969635731654,3636.075691998866,3714.1849928328,3713.177275355762,3787.594291821599,3912.659083579605,4059.321461138815,4189.727709139992,4198.691262527078,4265.6935185646,4213.828004700513,3967.113399376812,4016.809517481673,4020.50789754842,4058.284935787379,4154.175285236175,4311.915912552334,4457.275374604425,4694.034429391747,4947.252608131083,5048.571872452488,5046.971217577268,5214.245476201313,5517.101108689902,5675.756179783048,5910.805923011661,6121.839820198248,6248.514905345122,6316.070677825417,6309.677452925182,6353.546428539201,6439.963598126466,5891.955232154031,6457.169218070858,6854.209235578845,6819.179830727552
