REF_AREA_NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Middle East and North Africa,11896.26764153667,11695.67398831769,12058.58149740606,12069.36041801847,12114.02966903499,12193.56344113002,12570.1137978773,12834.53881070737,13178.81417034586,13287.79256991666,13822.11056864641,13807.81164140501,13825.78820332893,14091.98765310164,14887.2413439256,15257.13748088905,15764.91914818691,16229.34637294244,16618.26772316384,16479.16061701436,17005.81987741412,17330.4168943657,17437.37025845699,17315.59550197316,17468.79975450515,17604.690053015,18054.62113292717,18112.73517095144,18265.27336239537,18254.13880023784,17455.31939695026,18009.85646289978,18638.42503674669,18657.11009977455
Middle income,4570.848177621765,4570.566509935928,4643.875756113422,4742.903853721861,4845.501074455835,4968.409484318107,5174.057399649986,5351.774584447568,5418.29190904845,5536.471436308811,5748.433520669062,5870.765014099923,6051.801685108051,6313.474622688897,6701.473342124706,7074.717702075847,7531.260772204404,8055.722203404694,8385.393935619,8574.812939423053,9126.405562395,9561.853484173776,9942.889627535347,10349.71928573671,10733.43945683899,11104.87407475223,11517.81666171072,11987.70921700246,12446.68625603876,12807.12815343975,12464.51677840675,13245.64444983777,13672.88381418169,14217.97923561893
Moldova,15902.89432322782,13342.06002379623,9461.427726065776,9363.59309935118,6490.353102717693,6428.839794487521,6063.140516936644,6185.839524732319,5783.485937514826,5597.465128502955,5727.079225253518,6090.03474356112,6580.278414368378,7034.357849116869,7573.617845475095,8161.473447247648,8577.028580372862,8854.833976167243,9563.698142909388,9001.234320816216,9649.950993027102,10217.30877612553,10158.38546768829,11080.06345853405,11641.12084365769,11691.0797484184,12377.36667839404,13118.82193696054,13895.50436556919,14621.24013622859,13559.26002174829,15682.07032846535,15291.12873593313,15855.27374218424
Mongolia,6637.819267311982,5874.25558231388,5324.487596899868,5162.0998701038,5213.846326080758,5457.685015700048,5494.321339818972,5628.106634842228,5735.84383645771,5829.166414559289,5818.243078429008,5917.070883963427,6117.982422259202,6463.789666517617,7070.667158450999,7499.848039354279,8043.996781085566,8750.134074422993,9379.85489687765,9095.976989252904,9507.118823625,10960.09592838643,12078.91853200618,13210.09456656678,13943.42771486525,13974.59672603652,13898.14569535853,14401.53750675622,15230.24088288468,15790.69611264413,14801.34208291847,14792.25090864221,15310.43494691635,16222.86388985287
Montenegro,,,,,,,,14605.66137085682,15368.18647940866,13961.74064392753,14419.56275647098,14519.61540190168,14736.88302425948,15042.58695894408,15680.56630251218,16311.96074462159,17687.31252497544,18865.77147744828,20192.53078711466,18981.58926194508,19464.90857829373,20072.22831610147,19509.07951997194,20181.74590717977,20521.80709056892,21205.67262514228,21826.03567326326,22852.88245130427,24018.96092462119,25002.83447539922,21200.28474892139,24046.61981708029,25670.03905647324,27342.82377409796
Morocco,4418.66015625,4656.1259765625,4483.24951171875,4379.76416015625,4771.0927734375,4444.228515625,4916.47998046875,4766.1103515625,5033.92333984375,5043.6650390625,5100.11572265625,5417.57861328125,5544.07177734375,5810.05322265625,5996.39013671875,6103.42236328125,6488.673828125,6620.59033203125,6901.95068359375,7063.72705078125,7210.63671875,7503.79296875,7628.64404296875,7839.0322265625,7951.79833984375,8198.80859375,8141.9404296875,8450.0087890625,8611.75,8768.17578125,8054.56298828125,8623.265625,8666.0791015625,8868.7119140625
Mozambique,547.6227814321957,563.5121034162315,510.8228229283101,549.0487597709551,546.2096881642631,525.4186718374989,562.8574563416563,612.3715512659153,660.6501778207478,722.3055613799794,711.9763935273959,785.7901736162456,842.6452661727614,883.239121472194,934.1339648444211,970.3899560986298,1041.804717095952,1095.125687015982,1141.942561610189,1178.70909947834,1224.230204713094,1275.529598225807,1338.515948661043,1385.83254864214,1449.929266327224,1512.599745555396,1537.908532712165,1532.0073576114,1538.835121270222,1528.889883543734,1466.124764744761,1457.235409309215,1476.665602995523,1511.636534749921
Myanmar,775.3282543819461,759.2827641696747,821.3277550470691,859.3455267335385,911.4684279545544,962.2094218244558,1011.159934232675,1054.76742791258,1102.790963693919,1209.016428099883,1359.930387780273,1498.311632365152,1661.735885171208,1874.171282693765,2110.237284958167,2377.902581629597,2669.327003799812,2968.303315123403,3254.738978880785,3578.174247044906,3893.790306658475,4078.612209199379,4340.999450691448,4666.953761413602,5006.506671498367,5313.886159015007,5580.989772731939,5877.874655581356,6201.263414297613,6562.988984785808,5926.834502066409,5178.447182171636,5350.476668995598,5364.137970344066
Namibia,7281.778925778885,7618.332781844494,7911.010258042807,7541.560817918446,7437.335290361091,7506.104840340862,7538.924623422007,7656.325125429863,7709.890043701341,7773.943541487135,7858.387895212531,7786.541694967607,8017.281341285588,8237.36597245597,9130.824423376938,9245.136532955505,9773.298331997976,10162.24007087455,10286.51240676046,10166.28994539386,10614.62015766705,10965.27297595353,11266.60894864636,11593.57537686892,11982.6963648348,12166.5658392058,11846.78808327567,11408.72530999667,11214.38604305997,10813.30446819441,9652.248272194623,9709.099306467706,9948.464584872656,10105.51477324309
Nauru,30546.30179698165,24171.64731530995,19895.86522933545,16555.35440651103,15860.35046312501,14563.43692338192,12813.59122489638,11650.29442250233,10275.95186768315,9611.37156481374,8969.12587395231,8394.08324965226,7593.065624452811,7632.089351300117,7302.045918074801,7284.040931035424,7902.50723782185,6157.903759165567,7421.087336218282,6996.759139567136,6966.785667543075,7926.221360293166,9766.464830078356,9882.092556842414,11264.07883065056,11344.10275375659,11630.96038687782,10763.82304692995,10490.85562979266,11273.14077883163,11441.25844962469,12196.64515453594,12467.34688920404,12462.84128847167
Nepal,1808.264900416536,1874.275135952118,1896.971662977471,1916.943526661562,2023.115196821549,2043.605171600691,2105.508327138573,2166.312633450497,2188.222015702305,2242.65011822095,2340.815631412976,2413.814212755604,2380.244245875713,2439.494796015557,2521.541051714275,2580.231063083642,2641.347994947486,2708.714392258897,2852.60983167965,2961.839003659121,3085.314070045017,3176.650406024168,3316.500734520208,3426.557959379598,3621.731689371123,3745.261822494766,3743.744578357797,4071.704317557979,4371.385717718967,4607.524547171124,4412.5420439395,4546.229700062892,4763.387510823889,4859.800104367355
Netherlands,43089.38006834599,43793.91497455994,44205.58438393274,44450.59365324631,45491.70131617314,46678.11280353132,48052.54907072291,49836.84675064767,51832.54792631414,54085.49433956113,55966.30538196983,56836.08002543195,56613.2616264692,56401.9065699421,57339.55644375573,58369.27499551039,60337.02788364127,62545.10915660546,63620.91979407967,60974.63742436426,61463.02022409458,62261.88606413399,61425.31283185843,61225.96921800655,61989.84664075905,63024.44959103507,64209.72090699419,65606.72591129207,66698.00028050409,67786.60697867398,64803.64010214653,68511.66245482817,71259.65074437646,70610.1704537706
New Zealand,30696.26388041775,28925.51383548462,28938.84930786266,30439.55874721349,31575.21965667258,32585.69921058994,33232.18998255597,33480.85307450781,33470.18297921291,35084.67721778357,35880.3737743567,36886.41403601164,37959.98930069975,38978.20617214129,39973.21027987113,40849.89353396183,41476.65718182088,42344.98378791683,41466.67693334461,41032.85961316307,41165.42889487401,41768.39421650174,42491.08149366459,43329.70643503308,44215.87757783257,44942.49105586074,45591.48983856743,46165.94199055716,46933.2559049105,47283.42970884423,46055.80928264182,47950.85357640746,49224.59410840565,48580.19627416116
Nicaragua,4183.017133552021,4079.948084174084,4004.162786084883,3901.826332631753,3947.342513212345,4096.410574288007,4276.131402164311,4372.172911559685,4465.669203780677,4711.982798386963,4838.23762688228,4917.660773096253,4895.00579876681,4959.598024371837,5161.697015149929,5313.022103483244,5455.306155072949,5650.469059977666,5761.387009421216,5492.954897458237,5654.357797635798,5927.26980013608,6224.34038404832,6440.852128013772,6657.195918454226,6882.097721412269,7100.006897565784,7330.631069598861,6991.241660961357,6701.19426432436,6501.687499354446,7086.622395154064,7258.681717114117,7486.942762224989
Niger,1411.848922002807,1362.74545343526,1347.332297419837,1309.611211099404,1291.681610290023,1280.335421191399,1239.476641151738,1217.312535679218,1294.16191156539,1247.647128927562,1190.566745432232,1233.06511808278,1248.823136606006,1231.278091508503,1192.082350755701,1233.875510522048,1260.120466712982,1252.748272529385,1300.554185001771,1277.692309576363,1336.564102374469,1318.101309978442,1403.189710678568,1423.261690347005,1462.821229984909,1471.661353292237,1500.008586812879,1520.001537123198,1574.338382626659,1612.637346932589,1615.692724489439,1585.599220211882,1717.518914576841,1703.396932506471
Nigeria,3650.67300166823,3568.258363763757,3636.771291888407,3469.580441391304,3317.807394336889,3229.12414149508,3277.794522439561,3287.370004765836,3285.238039806414,3218.463573656963,3290.705661191811,3392.035285163088,3806.215896344624,3974.767874693968,4223.797947818596,4372.975611050847,4511.639523655171,4677.541847208889,4856.812800818355,5102.916403793553,5359.518483708732,5488.004815195557,5563.641675606714,5775.866346507207,5980.191816483002,5985.094352487308,5744.557878771575,5651.734131650373,5628.740794420151,5628.177652446524,5410.693555177258,5491.700340682966,5552.837649949573,5593.056614482311
North America,43989.59167367088,43283.28024013631,44098.04310931176,44724.20806549538,45982.65752719024,46665.56992190079,47786.66841619305,49317.99309969874,50923.71499304666,52785.37533742243,54388.26130770044,54406.4308533068,54873.04760577988,55874.51016899692,57452.45111963813,58892.99289464375,59942.28859096145,60566.27617728753,60101.84477308195,58008.57464936415,59082.34763061137,59637.5837077469,60506.33553249614,61349.83985844193,62439.8317709488,63678.79530036006,64299.51320936139,65459.33814384363,66972.41649166313,68280.80077521062,65982.87188452957,69796.87634847956,71257.65861817753,72668.95479074653
North Macedonia,12892.86097333038,12142.54912509549,11476.37973170745,10755.00415242921,10641.14376571781,10491.62825723186,10542.01648293492,10777.81197586085,11082.8349201402,11508.57913029332,11977.44449114594,11561.38601149507,11819.60455032686,12066.96788821252,12671.95426099299,13342.42991089065,14105.51046052748,15104.62341706329,16023.59243849249,16069.73744826513,16716.01689107986,17185.73930824241,17174.5089029098,17742.22890304721,18435.58235571871,19197.76288664916,19807.91112956255,20102.92365820819,20787.1777486345,21747.27409031687,20952.54861327566,22124.24238664754,22801.67250340864,23323.90340753395
Norway,57055.32608636008,58535.57287704069,60278.97853792617,61626.1150450795,64373.90109623194,66701.85126905763,69701.39597618364,72988.0101281598,74490.98135563338,75515.59497291838,77517.15915725181,78720.16933234032,79375.36416339879,79656.80337856463,82366.5256240283,84004.08619896711,85381.39206659721,86964.91234851908,86301.67622003617,83566.55492250169,83181.62125085552,83017.41577868824,84161.09765330465,83994.55696133674,84753.66839533181,85473.05679041265,85710.16570358901,87115.38999438922,87259.59223464075,87646.52681597402,86018.32069799873,88903.80102863286,90756.8957669656,90160.15750163088
OECD members,33067.85873257939,33145.20861298934,33506.91738140678,33661.35855774197,34433.83994292543,35067.32525435433,35894.86282967895,36934.39869056124,37755.89277811354,38706.60298092556,40028.40573827433,40288.80958086954,40618.89865339125,41145.82150377124,42211.52088875367,43118.05792659282,44188.1584355926,45071.88439756025,44928.46665397453,43054.83249251932,44066.08830899631,44755.66394760361,45066.77408130454,45506.6334189021,46218.30195091215,47119.07094914682,47708.93135129286,48695.96034277392,49552.90250534724,50186.10784584196,47881.74561248243,50731.46019123429,52085.92936515848,52742.29742966699
Oman,35201.55248710893,35574.67613695992,36841.40115556579,37455.34025839499,37782.72382897799,38946.7742715175,39455.82641199847,41191.03124024436,40574.67448618899,40145.93128416914,42086.04315363007,43492.28637545575,42654.14826716233,41247.58737331045,41351.76873850718,41551.14138445518,42540.43984853344,43696.96914409169,46586.39559267667,48304.11789231672,48191.6145135737,44440.30926161254,41964.08285785523,40854.48535489053,39639.98705148022,39813.78870546745,39860.98939096884,38691.10771050966,38673.60453608565,38292.38596827522,37560.59987149532,38719.45876820488,40366.45823134697,38311.41834133385
Other small states,15779.9646389041,15730.33096253686,15339.6628288738,15648.7288236012,15808.05254684119,16354.27777539014,16699.53029168329,17444.82356327881,17714.35368547607,18082.55820543302,19270.53588198208,19481.32914908234,19771.90147876863,20361.52788079447,20990.22083610445,21633.57672779062,22614.15670963501,23465.57118548274,23524.99963827725,22454.18913820845,22872.31876096769,23490.02459143943,23710.57385470947,23858.71060324369,24126.05143888457,24510.21691093314,25076.83732734113,25879.60993800557,26524.51230566348,27329.20358567154,25540.23188201898,26928.19035722527,27718.94658005932,28064.14676134591
Pacific island small states,5572.485945997975,5424.306900081,5619.729297741305,5649.440712312037,5838.329232857593,5988.517654982714,6119.064699424546,5936.864658865334,5928.069541234584,6163.189577414952,5988.292051258642,5986.521052566985,6056.379279768626,6080.391637383247,6268.800784585231,6317.610686356733,6382.506305588919,6301.588636489688,6345.17376470448,6230.127209921064,6374.508165382632,6510.652846048137,6494.701467083508,6642.867747060785,6828.161098076615,7007.347692130452,7155.751870550348,7371.408692496157,7498.242345083889,7469.933006308273,6505.153586006842,6219.028478343721,6872.403689922992,7209.948674630084
Pakistan,3199.729626098331,3252.35104026309,3404.12138406329,3369.237959060277,3395.504320675395,3462.473361658408,3526.141608751554,3462.581456058892,3454.176653305445,3484.456783198132,3531.712915316124,3559.727846587147,3563.678469265576,3668.779388525078,3859.646018089026,4042.154575133781,4185.866556592057,4257.925568704323,4233.348307154973,4270.438822642294,4228.7817715945,4246.067108824967,4292.021102934858,4407.147058413765,4520.234633992859,4645.286310711446,4886.612121153781,5031.560607384335,5255.06350681272,5295.952951382034,5135.014592888394,5367.273647147621,5526.279283102131,5439.187620066768
Palau,17842.08585853819,18291.72375050942,16719.49803858058,14319.97235540673,15000.67159601043,16224.56790096346,17446.21976491976,17400.01556769287,17349.43714826632,16085.2030596199,15440.08186429415,16295.89816461822,16980.83021150384,16303.0819660159,16807.61959651395,17382.30336039215,17561.05006117507,18138.47064560285,17406.17293966414,16401.2236401429,16530.84629538186,17682.60863550829,18219.70421365241,17783.62916312442,18561.44043032332,20021.3180886595,19902.98340263881,19237.93167076448,19256.93115316428,19312.79118471699,18160.25671955536,15663.17439538872,15477.55198315092,15796.54027434593
Panama,11335.93536720288,12143.14903866995,12866.8487071479,13289.87373768136,13389.87423619874,13349.33377484605,12327.85151959656,13013.89095839409,13826.53232865585,14261.74094194669,14572.97523200001,14427.82996063337,14507.14381073355,14957.5532635396,15875.1126783664,16867.96092541938,18190.27411724612,20208.82157278801,21867.81875843585,21822.98769325643,22739.11061680495,24999.46059373272,26926.88527530706,28135.32789851541,28931.80444695538,29933.15557243293,30765.23716286592,31979.81227139414,32681.44636269774,33163.72690893386,26881.79870539889,30932.76277805155,33833.02650782842,35863.88014883101
Papua New Guinea,3164.14887342728,3358.188651993807,3690.345026226515,4206.429117223259,4297.891161747157,4008.722037759829,4167.036220699197,3864.230304038624,3590.100122739417,3531.659532398599,3326.798599641791,3211.75932957079,3100.795099466251,3064.444029894971,3046.332895968521,3136.585682450489,3202.487304202767,3345.850303570567,3233.918118666405,3349.643453834901,3579.17141215436,3514.832773850993,3577.451772607626,3615.28323837014,3998.618049966769,4154.523325512559,4275.74858607538,4322.22282076557,4211.145474066538,4301.611392039833,4077.631321766929,3976.903800275482,4125.493035684335,4174.441640165865
Paraguay,9962.480278429864,10040.31224591211,9948.421181455124,10178.45479484528,10459.08985004792,10908.27266278952,10825.28748810731,11033.01572413023,10802.55974106473,10435.39868070964,9998.592854450157,9749.258658421166,9610.747778420147,9903.45028992033,10187.19439425356,10290.10082229451,10672.99332523678,11141.8704701862,11751.13916516692,11601.28545650926,12738.57656017054,13109.46657178633,12834.80159150739,13700.70305153644,14219.35442373296,14427.60023497866,14826.66369099564,15320.33664769595,15592.98413902732,15321.32455289326,14991.66062010944,15406.16706465785,15259.14563118397,15783.11501207456
Peru,6318.203262342611,6323.700078140401,6162.732284932546,6356.392956249643,6998.951144148287,7373.354392368563,7438.516103980144,7775.210445915303,7605.162473030175,7586.677782782134,7670.46011952872,7613.020863334768,7932.991264178703,8175.834149549985,8497.498349144444,8951.547171912174,9549.612436126396,10288.18539183687,11153.51506178055,11206.37082034372,12061.16405615034,12728.86482305287,13397.78324249363,14054.63835502512,14247.10100194893,14545.38114464503,14920.10367509384,15072.20389932949,15388.9983222118,15466.2951511415,13612.02194226518,15282.27363726363,15548.93161849386,15294.25678112013
Philippines,4504.462303835667,4378.395320905175,4293.718101310815,4283.159677866291,4374.067216511653,4477.323177110224,4631.771977059721,4758.708458085146,4616.672929006166,4650.759269475891,4740.438909345118,4778.400843747396,4856.499484295671,5003.383177187158,5229.450807001648,5386.816537128913,5578.572251121389,5840.068101699653,5987.037578618355,5965.307309022211,6273.039277595595,6388.312969654769,6697.5562095198,7016.538464757295,7340.361585807847,7691.76308664523,8131.825379486535,8584.136227047018,9016.286596277358,9452.293971403027,8455.184571148222,8857.789951155139,9457.103954028831,9901.056523956917
Poland,12809.88730302455,11869.02785377217,12130.27297298585,12551.76147666344,13188.24316667956,14214.72048872567,15069.47979334854,16017.24632116695,16751.51090414462,17540.15161194797,18549.591314729,18783.62705198461,19149.60815487955,19837.70441359615,20859.80344136892,21549.47334405769,22900.50234495281,24461.95932980088,25530.83355964384,26180.7507542342,27087.65419585107,28495.90943453024,28926.77452879179,29142.2882490245,30307.48969931565,31671.74639642668,32645.80312839243,34323.58045227673,36467.45569324518,38147.14935490393,37436.11698102897,41022.51263109616,43365.83176424745,43585.11942362725
Portugal,27166.01386200143,28418.10461833575,28750.05741396757,28128.18751735129,28323.26156650391,29434.20575403076,30351.35114279698,31545.91883166893,32895.96159580013,33988.27498240946,35038.19099808853,35468.20185070515,35546.42460718224,35083.7018756912,35625.96261676108,35837.95072504198,36354.71135142312,37192.88819231008,37257.86409114424,36060.25152873016,36670.00422030508,36094.70444032556,34773.23599546675,34620.51243920987,35065.74832561922,35771.05931495903,36603.24812489554,37908.88670445539,39088.32147067937,40152.03292760171,36818.98405949876,38622.79464143373,41033.81134607735,41498.36695642028
Post-demographic dividend,36413.58841904947,36448.78172470962,36732.91347751696,36738.78857103125,37473.96665132518,38208.64850621447,39034.79475143792,40107.18410137452,40979.26511653564,42182.16915053648,43686.71930593441,44205.64584414498,44683.31189544232,45379.87335833302,46640.25805512309,47692.49091172392,48897.27915826553,49922.76889687603,49835.60733278179,47779.86304290526,48949.78562184724,49666.45727576401,49970.21372208453,50442.79372355728,51122.58334447141,51942.20040553054,52643.10524630438,53748.22969235217,54758.87666816884,55603.99391064639,53031.98741516379,56072.65683231055,57404.41185341128,58361.69341823475
Pre-demographic dividend,3124.062593682123,2775.169921297649,2759.168309994376,2667.505436763813,2584.371032297214,2590.173860864636,2666.574478909557,2768.624857335657,2889.799128755481,2936.755288856657,3017.341266200006,3053.784536540139,3121.928143713446,2992.876629197798,3257.608250763295,3352.876288049656,3462.236495956186,3573.649874527408,3692.266063079926,3752.297364295656,3880.665860964346,3930.958554100223,4018.29535645151,4124.40084373229,4217.726702293788,4225.887759282917,4232.580205413145,4190.105661200359,4185.638924913716,4212.102237044083,3989.088688670015,4000.328822034811,4062.090519867394,4040.607070883367
Puerto Rico,26738.81444052732,27162.15078804897,28219.11604985123,29282.11216372897,30225.78075239746,31310.1801799005,31677.23026360439,32915.79058058795,34537.18518840928,36216.8381013254,37298.54506020348,39568.55284645436,39879.72954915096,39876.0670174166,43355.82263986491,42555.70811547194,42133.9682852719,41888.62326733754,41358.06889615497,40772.3514251996,40809.90360557534,41136.61669964255,41649.57771813172,42000.33339270158,42183.69573461201,42481.87579184103,42764.56226503116,42547.17072900187,42372.65843125059,43078.01041790994,40171.79065918832,40559.69857498754,42562.37656666947,42994.78564049173
Qatar,71584.44662894562,68122.93110831532,73451.02444656499,70250.76803466225,69119.95158096569,68732.53329132932,69746.21931421605,87140.12733481465,91901.16010184457,90837.46343244678,93187.06285597662,92115.82575270878,94111.68938177488,93224.45416755303,107023.6825914669,107784.5234886715,115383.7440947095,109579.7864916152,109206.4049078276,108435.8535973021,129045.0055992738,145591.0193574542,143830.710934692,136453.9973858979,128013.9870461409,123070.8878719983,120054.4087320629,115064.9436585833,114909.945480863,113160.9737807421,103061.9134137222,116832.5702904618,114740.123614647,116159.1425594706
Romania,16301.24979398367,14319.27189989124,13182.43060505496,13402.19735888039,13949.42889881798,14848.98005876549,15473.75424225663,14765.87169832587,14496.12521410912,14464.21191401084,14839.40318296763,15833.15684951242,17045.32266523289,17570.65334672486,19513.8117931643,20551.26478987858,22333.19834348491,24305.14119733953,27013.75690617507,25737.00879474709,24879.10346222663,26125.75396637232,26741.87257134046,26916.18205138689,28129.22047645532,29153.98750317559,30160.29435301008,32821.23656058078,35035.4288387947,36602.28036326729,35452.09106909022,37698.35811386805,39344.56108153642,40267.30658911164
Russian Federation,29945.146484375,28352.435546875,24209.033203125,22122.291015625,19348.201171875,18550.51953125,17879.921875,18160.228515625,17226.2265625,18385.46484375,20309.267578125,21435.765625,22546.7265625,24302.658203125,26157.556640625,27937.998046875,30328.078125,32962.30078125,34691.57421875,31976.005859375,33399.92578125,34795.03515625,36104.2734375,36628.921875,36217.96484375,35393.5703125,35361.546875,35932.234375,36908.3671875,37698.953125,36746.375,38938.49609375,38263.6171875,39753.45703125
Rwanda,1122.032403267003,1071.781131718693,1111.640305067976,983.3771078203016,574.8762428536415,930.572496270573,887.3726359077929,873.947827559829,912.939410545636,944.9256584544426,1015.793864506321,1092.250629858286,1219.697104039233,1219.456984164638,1276.102211079749,1359.134320766216,1445.475602208445,1514.972767177768,1640.375762126801,1698.492949431956,1777.639289302349,1872.614591914237,1986.314633676943,2030.66933403801,2104.416049707401,2236.627928707062,2314.659142049363,2349.588843055237,2491.310872156086,2665.186839714133,2518.165298402202,2731.090152940465,2889.884853261062,3060.028931267312
Samoa,3990.926712946341,3891.629838447735,3861.888981350187,3986.45388034558,3854.039406124183,4077.990856679955,4333.512872027484,4325.138222130761,4386.519159530417,4448.319779043069,4638.594464937453,4941.115225314618,5183.454562343351,5425.443835476316,5568.347346116127,5914.889705930139,6017.477042527905,6013.276288161846,6182.763278429758,6104.127514797163,6427.311562154344,6616.771096123241,6311.960702230285,6262.32372005963,6247.904808928021,6432.35979156252,6887.305235321438,6919.015728452984,6805.04517162305,7033.521133711258,6745.306395832832,6214.016927895575,5843.771791664031,6304.346136884187
San Marino,,,,,,,,66923.03034242496,71024.55949919677,76474.12971596989,77149.41599642325,80420.76985220183,79649.53238275094,81688.37868343422,80724.80876804206,81632.17489895759,83781.54739361304,86785.01811476592,85120.28687727165,73093.83170134261,68669.25264913427,64214.11875633708,58176.3777973964,58467.97695500448,58743.58442194207,59647.65945570719,60669.81861675214,59524.55979040178,59194.04429056095,60171.04713442169,55998.07109945604,64745.13167807012,70887.57389981496,
Sao Tome and Principe,3883.204298422663,3844.896377148198,3798.883529295142,3771.286124160622,3788.483704421524,3802.291323021736,3801.081649338574,3784.790234317797,3828.99823839083,3878.131085252462,3852.890427214534,3907.019281869803,3942.760406951149,4161.638331675416,4202.561868987751,4371.497216441276,4644.180446699914,4698.084169618394,4873.181311204605,4919.195298228649,4882.047964663413,4876.473157921455,4919.552943865769,5072.112001958659,5223.095728863879,5210.203775543102,5388.509133489098,5521.202495974128,5674.723790940113,5702.083470712361,5742.947248588261,5732.694560615356,5632.138907150473,5541.301676053497
Saudi Arabia,60101.57562569237,62011.62274024424,61933.60475105883,59475.72436496371,57526.95020174538,55364.84137485114,54954.16182902278,54274.51495783939,53750.04077679815,51511.36762625241,51588.91071426572,49143.09066006575,46435.48143552421,48152.59742971986,49961.16700235818,50638.95058366104,50124.52100329949,49151.65614363672,50155.83402278974,47715.74804677496,50620.29206598685,53692.30102606326,54267.21328679033,52711.68620258127,53396.15242774128,52983.13776374527,51997.34267842689,52431.83923230808,55508.87305891258,56365.50855331335,51782.56865267002,55768.23552013492,57351.87438669234,55055.3996823571
Senegal,2923.34412469673,2917.014277850267,2874.002979663107,2834.027972813183,2757.860875138443,2835.032728744959,2822.468373238563,2840.608088598318,2938.691625515252,3050.178009986962,3093.287916026153,3149.331137035026,3075.231575031118,3170.034946884792,3240.302016698396,3301.820761608148,3301.031524141929,3316.420378347743,3359.705670903114,3371.461666886159,3403.567071659189,3362.879405373316,3405.108644608243,3385.425906865616,3484.012197497975,3593.794771203888,3710.055315897236,3871.4514678592,3998.286353034058,4070.612270585939,4018.041292773576,4173.677413996194,4227.733418421062,4317.226391595299
Serbia,,,,,,9436.235802023726,10025.96588539452,10955.59527777544,11587.87327107248,10429.04912890688,11095.93535839438,11868.4653481303,12650.52303860599,13261.72185178995,14181.56670478475,15063.96413248246,15713.22253742514,17012.73331461209,17967.06646462743,17472.35451763567,17825.34446506815,17970.36635505917,17977.59053161746,18146.82780889078,17906.27596545737,18231.35590691129,18872.34991539725,19421.46265581569,20435.7813425912,21521.70175239709,21459.71015521894,23385.19999332371,24612.23389926207,25718.42997583773
Seychelles,15478.84754442276,15695.67083894603,16744.50808160341,17596.89776171707,16716.52071889228,16552.45478152308,17942.17330366271,19895.14221884307,19991.2293154949,19969.35137461744,20633.67469507607,20147.41876561673,19777.75252497214,18825.22069361894,18356.47114472117,19917.11945342207,21341.85975260028,23117.85552247711,21990.36852697053,21361.13078752835,21708.75545065657,24406.41297641055,24919.95521032795,24770.65145917945,25379.41807070132,27032.20838800024,29905.13473899518,31595.66805705052,32841.42424673813,34346.07089234829,30056.19943009681,29979.82726860906,28540.76232211891,29468.95127559127
Sierra Leone,2438.674055387638,2466.969610746824,2036.242391826228,2068.817718517813,2020.76448547931,1856.406311833513,1879.953633447011,1746.793750986202,1760.562384942506,1716.820343916116,1787.338702882704,1577.932326847497,1884.535211248197,1981.068182870262,2039.299117504195,2071.608665164763,2113.188565117772,2232.184857421543,2295.483678389427,2306.197219464584,2393.244154174162,2471.7184941981,2776.253742686162,3279.867507075571,3348.445433254145,2601.305287832639,2702.026929569844,2737.362705551461,2766.717000040799,2851.979232612478,2751.966655493033,2848.705977125793,2934.030134538432,3034.218943202785
Singapore,45371.00690192667,47047.63905225947,48686.64623740741,52910.3612383634,56966.02427700034,59226.75954578184,61116.67664133098,64013.56234443638,60519.71064182856,63471.19147290831,68019.5295652496,65500.31340800002,67451.71814665486,71567.13333099276,77702.01492143719,81487.72955991924,86090.43626781764,90027.34009895925,86952.46287486011,84477.12455256344,95043.96388191888,98867.94528290206,100750.8479649392,103908.3585325936,106604.4927712815,108483.2100641896,110927.6930463686,115831.111509588,119343.1455279177,119572.2770841068,115304.1494586385,131864.0923355221,132468.9302526458,127543.5547521098
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,50980.94008389834,52140.59965778998,53786.24620003267,53357.00346279699,52801.40310547917,52439.47367560478,51375.60325037369,50817.68149426807,46088.35838391523,42154.10202675042,45996.79123469216,39265.76167905683,40507.06724117172,43877.24914313371,44894.69346428985
Slovak Republic,17505.17973536125,14942.42842898329,13933.55086566529,14144.37784049038,14963.03282927449,15791.1195097182,16722.03579574307,17606.84244095393,18255.99732208495,18151.06550392955,18319.10133590384,18889.50267687517,19731.07141782075,20702.97253342517,21823.20215529619,23236.14260263494,25308.96444241033,28038.86546224708,29517.37194386721,27855.19689254679,29719.01847721836,30441.27069300559,30866.37202661124,31050.07878611775,31859.96594253879,33477.4879139076,34085.59650870747,35011.09410569051,36382.85874750822,37160.57320170559,36168.74687375004,38321.41942515674,38603.55080504947,39171.78262088858
Slovenia,25328.55564170132,23059.6535767818,21831.74735952116,22506.08373341557,23732.53339783206,24701.93944338884,25437.56251401084,26789.02017637963,27670.0757132044,29106.93951690528,30036.01504465545,30837.03358309998,31809.84320865694,32806.39043339658,34275.80911026271,35535.23871622796,37515.03216089364,39969.18035783673,41251.74878829063,37777.48939230919,38031.41763740702,38201.25175323125,37009.66852982081,36655.00706820114,37630.69448477541,38502.35210843135,39641.64565370941,41665.70694470467,43332.87885500707,44540.58515549236,42435.93253503468,45872.66339030507,47021.72053287653,47825.23008227978
